Rej	ID	LipidMolec	LipidMolecGroup	ClassKey	SubClassKey	FAKey	FAGroupKey	CalcMass	BaseRt	MolFormula	MainIon	IonCnt	IsoCnt	PDBCnt	TotalSmpIDRate(%)	TotalGrade	OrgMeanArea[s1]	OrgMeanHeight[s1]	OrgMaxArea[s1]	OrgMaxHeight[s1]	OrgMedArea[s1]	OrgMedHeight[s1]	OrgAreaStd[s1]	OrgHeightStd[s1]	OrgAreaRsd(%)[s1]	OrgHeightRsd(%)[s1]	MeanArea[s1]	MeanHeight[s1]	MaxArea[s1]	MaxHeight[s1]	MedArea[s1]	MedHeight[s1]	MedSumArea[s1]	AreaStd[s1]	HeightStd[s1]	AreaRsd(%)[s1]	HeightRsd(%)[s1]	MeanConc[s1]	MaxConc[s1]	MedConc[s1]
false	13331	PC(O-39:7)	PC(O-39:7)	PC	alkyl-acyl	(O-39:7)	(O-39:7)	803.5829	13.7259	C47 H82 N1 O7 P1	M+Na	2	3	0	100.00	C	9.6488E3	7.9428E4	4.5288E4	2.9766E5	3.3512E3	3.7988E4	1.3329E4	9.0933E4	138.1444	114.4858	9.6488E3	7.9428E4	4.5288E4	2.9766E5	3.3512E3	3.7988E4	3.7988E4	1.3329E4	9.0933E4	138.14	114.49	NaN	NaN	NaN
false	13332	PC(O-39:7)	PC(O-39:7)	PC	alkyl-acyl	(O-39:7)	(O-39:7)	803.5829	13.8374	C47 H82 N1 O7 P1	M+Na	1	3	0	100.00	C	1.3850E4	1.0065E5	1.0563E5	3.8779E5	5.5635E3	6.3453E4	2.2699E4	1.0647E5	163.8910	105.7850	1.3850E4	1.0065E5	1.0563E5	3.8779E5	5.5635E3	6.3453E4	6.3453E4	2.2699E4	1.0647E5	163.89	105.79	NaN	NaN	NaN
false	13333	PC(O-39:7)	PC(O-39:7)	PC	alkyl-acyl	(O-39:7)	(O-39:7)	803.5829	14.0141	C47 H82 N1 O7 P1	M+Na	2	3	0	100.00	C	9.9560E4	6.9424E5	2.9935E5	1.9663E6	7.8171E4	6.4569E5	9.5475E4	5.7650E5	95.8967	83.0393	9.9560E4	6.9424E5	2.9935E5	1.9663E6	7.8171E4	6.4569E5	6.4569E5	9.5475E4	5.7650E5	95.90	83.04	NaN	NaN	NaN
false	13334	PC(O-39:7)	PC(O-39:7)	PC	alkyl-acyl	(O-39:7)	(O-39:7)	803.5829	14.7015	C47 H82 N1 O7 P1	M+H	2	3	0	100.00	C	4.2863E4	2.1309E5	1.1461E5	5.6723E5	3.3320E4	1.6912E5	3.9543E4	1.9263E5	92.2522	90.4011	4.2863E4	2.1309E5	1.1461E5	5.6723E5	3.3320E4	1.6912E5	1.6912E5	3.9543E4	1.9263E5	92.25	90.40	NaN	NaN	NaN
false	13335	PC(O-39:7)	PC(O-39:7)	PC	alkyl-acyl	(O-39:7)	(O-39:7)	803.5829	15.3920	C47 H82 N1 O7 P1	M+Na	1	3	0	100.00	C	6.1394E3	3.2597E4	1.4688E4	9.2157E4	5.0275E3	2.8248E4	4.8453E3	2.0237E4	78.9211	62.0841	6.1394E3	3.2597E4	1.4688E4	9.2157E4	5.0275E3	2.8248E4	2.8248E4	4.8453E3	2.0237E4	78.92	62.08	NaN	NaN	NaN
false	13336	PC(O-39:7)	PC(O-39:7)	PC	alkyl-acyl	(O-39:7)	(O-39:7)	803.5829	15.7355	C47 H82 N1 O7 P1	M+H	2	3	0	100.00	C	1.4879E4	9.8107E4	3.5187E4	2.1649E5	1.1700E4	8.0362E4	1.4125E4	7.9711E4	94.9343	81.2492	1.4879E4	9.8107E4	3.5187E4	2.1649E5	1.1700E4	8.0362E4	8.0362E4	1.4125E4	7.9711E4	94.93	81.25	NaN	NaN	NaN
false	13337	PC(O-39:7)	PC(O-39:7)	PC	alkyl-acyl	(O-39:7)	(O-39:7)	803.5829	15.9026	C47 H82 N1 O7 P1	M+Na	1	3	0	100.00	C	2.0935E3	2.4340E4	7.5922E3	9.1536E4	4.3843E2	1.8837E4	2.5132E3	2.6626E4	120.0486	109.3927	2.0935E3	2.4340E4	7.5922E3	9.1536E4	4.3843E2	1.8837E4	1.8837E4	2.5132E3	2.6626E4	120.05	109.39	NaN	NaN	NaN
false	13338	PC(O-39:7)	PC(O-39:7)	PC	alkyl-acyl	(O-39:7)	(O-39:7)	803.5829	16.1711	C47 H82 N1 O7 P1	M+H	2	3	0	100.00	C	2.4967E4	1.2571E5	6.6302E4	3.0885E5	1.9977E4	9.1735E4	2.2793E4	1.0703E5	91.2906	85.1404	2.4967E4	1.2571E5	6.6302E4	3.0885E5	1.9977E4	9.1735E4	9.1735E4	2.2793E4	1.0703E5	91.29	85.14	NaN	NaN	NaN
false	13339	PC(O-39:7)	PC(O-39:7)	PC	alkyl-acyl	(O-39:7)	(O-39:7)	803.5829	16.3028	C47 H82 N1 O7 P1	M+Na	1	3	0	100.00	C	1.5237E4	8.0749E4	3.4363E4	1.7619E5	1.2581E4	6.7433E4	1.3615E4	6.4342E4	89.3579	79.6810	1.5237E4	8.0749E4	3.4363E4	1.7619E5	1.2581E4	6.7433E4	6.7433E4	1.3615E4	6.4342E4	89.36	79.68	NaN	NaN	NaN
false	13340	PC(O-39:7)	PC(O-39:7)	PC	alkyl-acyl	(O-39:7)	(O-39:7)	803.5829	16.3673	C47 H82 N1 O7 P1	M+Na	1	3	0	100.00	C	3.1194E3	4.7692E4	1.0353E4	1.2706E5	1.4674E3	3.5293E4	3.1215E3	3.6703E4	100.0651	76.9569	3.1194E3	4.7692E4	1.0353E4	1.2706E5	1.4674E3	3.5293E4	3.5293E4	3.1215E3	3.6703E4	100.07	76.96	NaN	NaN	NaN
false	13341	PC(O-39:7)	PC(O-39:7)	PC	alkyl-acyl	(O-39:7)	(O-39:7)	803.5829	16.6909	C47 H82 N1 O7 P1	M+H	2	3	0	100.00	C	9.7416E4	7.2199E5	2.4323E5	1.6641E6	7.8991E4	5.8791E5	8.2845E4	6.0329E5	85.0426	83.5585	9.7416E4	7.2199E5	2.4323E5	1.6641E6	7.8991E4	5.8791E5	5.8791E5	8.2845E4	6.0329E5	85.04	83.56	NaN	NaN	NaN
false	13347	PC(37:0)	PC(37:0)	PC	diacyl	(37:0)	(37:0)	803.6404	13.4533	C45 H90 N1 O8 P1	M+Na	1	1	8	100.00	C	2.1054E5	1.2590E6	7.7365E5	4.5383E6	1.3300E5	8.8451E5	2.3708E5	1.3457E6	112.6063	106.8821	2.1054E5	1.2590E6	7.7365E5	4.5383E6	1.3300E5	8.8451E5	8.8451E5	2.3708E5	1.3457E6	112.61	106.88	NaN	NaN	NaN
false	13349	PC(37:0)	PC(37:0)	PC	diacyl	(37:0)	(37:0)	803.6404	13.9461	C45 H90 N1 O8 P1	M+Na	1	1	8	100.00	C	2.9740E5	1.6148E6	9.2362E5	4.9490E6	1.7926E5	9.3744E5	3.0510E5	1.5908E6	102.5905	98.5145	2.9740E5	1.6148E6	9.2362E5	4.9490E6	1.7926E5	9.3744E5	9.3744E5	3.0510E5	1.5908E6	102.59	98.51	NaN	NaN	NaN
false	13359	CL(65:2)	CL(65:2)	CL	diacyl-monoacyl	(65:2)	(65:2)	1348.9773	12.2931	C74 H142 O16 P2	M+Na	1	1	0	100.00	C	2.4417E6	2.2185E7	5.9328E6	4.6274E7	2.3728E6	2.2431E7	1.2935E6	1.0817E7	52.9779	48.7586	2.4417E6	2.2185E7	5.9328E6	4.6274E7	2.3728E6	2.2431E7	2.2431E7	1.2935E6	1.0817E7	52.98	48.76	NaN	NaN	NaN
false	1336	DG(O-36:4)	DG(O-36:4)	DG	alkyl-acyl	(O-36:4)	(O-36:4)	602.5274	21.7371	C39 H70 O4	M+Na	1	2	0	100.00	C	2.5628E4	1.3350E5	1.0783E5	4.5701E5	1.6524E4	9.1125E4	2.8364E4	1.2930E5	110.6782	96.8538	2.5628E4	1.3350E5	1.0783E5	4.5701E5	1.6524E4	9.1125E4	9.1125E4	2.8364E4	1.2930E5	110.68	96.85	NaN	NaN	NaN
false	13360	CL(65:2)	CL(65:2)	CL	diacyl-diacyl	(65:2)	(65:2)	1362.9566	21.3255	C74 H140 O17 P2	M+H	1	1	0	100.00	C	2.3046E3	4.4403E4	1.2231E4	1.2467E5	1.8897E3	4.7366E4	2.7557E3	3.0924E4	119.5740	69.6427	2.3046E3	4.4403E4	1.2231E4	1.2467E5	1.8897E3	4.7366E4	4.7366E4	2.7557E3	3.0924E4	119.57	69.64	NaN	NaN	NaN
false	13361	CL(65:2)	CL(65:2)	CL	diacyl-diacyl	(65:2)	(65:2)	1362.9566	21.8689	C74 H140 O17 P2	M+H	1	1	0	100.00	C	7.4245E3	6.9538E4	2.6337E4	1.9172E5	6.6377E3	5.4316E4	8.1232E3	5.5024E4	109.4104	79.1280	7.4245E3	6.9538E4	2.6337E4	1.9172E5	6.6377E3	5.4316E4	5.4316E4	8.1232E3	5.5024E4	109.41	79.13	NaN	NaN	NaN
false	13362	CL(68:9)	CL(68:9)	CL	diacyl-diacyl	(68:9)	(68:9)	1390.8940	20.9976	C77 H132 O17 P2	M+Na	1	1	0	100.00	C	6.1565E3	5.7409E4	1.6372E4	1.0829E5	6.9773E3	6.4580E4	4.8920E3	2.6802E4	79.4615	46.6866	6.1565E3	5.7409E4	1.6372E4	1.0829E5	6.9773E3	6.4580E4	6.4580E4	4.8920E3	2.6802E4	79.46	46.69	NaN	NaN	NaN
false	13363	CL(71:8)	CL(71:8)	CL	diacyl-diacyl	(71:8)	(71:8)	1434.9566	21.3785	C80 H140 O17 P2	M+Na	1	1	0	100.00	C	1.2315E4	1.2241E5	2.5712E4	2.7734E5	1.4616E4	1.2952E5	8.0587E3	7.3826E4	65.4372	60.3128	1.2315E4	1.2241E5	2.5712E4	2.7734E5	1.4616E4	1.2952E5	1.2952E5	8.0587E3	7.3826E4	65.44	60.31	NaN	NaN	NaN
false	13364	CL(71:8)	CL(71:8)	CL	diacyl-diacyl	(71:8)	(71:8)	1434.9566	21.5413	C80 H140 O17 P2	M+Na	1	1	0	100.00	C	1.9043E4	1.6292E5	5.4165E4	4.2940E5	1.4176E4	1.3922E5	1.5070E4	1.0899E5	79.1334	66.8979	1.9043E4	1.6292E5	5.4165E4	4.2940E5	1.4176E4	1.3922E5	1.3922E5	1.5070E4	1.0899E5	79.13	66.90	NaN	NaN	NaN
false	13365	CL(71:8)	CL(71:8)	CL	diacyl-diacyl	(71:8)	(71:8)	1434.9566	22.3721	C80 H140 O17 P2	M+Na	1	1	0	100.00	C	3.6919E3	4.5356E4	8.5100E3	9.9617E4	4.8024E3	4.9079E4	3.3295E3	3.0432E4	90.1833	67.0955	3.6919E3	4.5356E4	8.5100E3	9.9617E4	4.8024E3	4.9079E4	4.9079E4	3.3295E3	3.0432E4	90.18	67.10	NaN	NaN	NaN
false	13366	PC(O-38:0)	PC(O-38:0)	PC	alkyl-acyl	(O-38:0)	(O-38:0)	803.6768	14.1263	C46 H94 N1 O7 P1	M+Na	1	1	0	100.00	C	1.5063E4	1.4468E5	4.5601E4	3.8712E5	1.0223E4	1.1859E5	1.5487E4	1.2504E5	102.8143	86.4267	1.5063E4	1.4468E5	4.5601E4	3.8712E5	1.0223E4	1.1859E5	1.1859E5	1.5487E4	1.2504E5	102.81	86.43	NaN	NaN	NaN
false	13367	PC(O-38:0)	PC(O-38:0)	PC	alkyl-acyl	(O-38:0)	(O-38:0)	803.6768	14.7908	C46 H94 N1 O7 P1	M+Na	1	1	0	100.00	C	1.0109E3	4.5383E4	2.7918E3	1.2618E5	7.9703E2	3.6912E4	8.9788E2	3.7421E4	88.8217	82.4572	1.0109E3	4.5383E4	2.7918E3	1.2618E5	7.9703E2	3.6912E4	3.6912E4	8.9788E2	3.7421E4	88.82	82.46	NaN	NaN	NaN
false	13368	PC(O-38:0)	PC(O-38:0)	PC	alkyl-acyl	(O-38:0)	(O-38:0)	803.6768	15.5244	C46 H94 N1 O7 P1	M+Na	1	1	0	100.00	C	2.2331E4	1.0906E5	5.8998E4	2.6204E5	2.1045E4	9.1911E4	2.1536E4	9.3707E4	96.4390	85.9237	2.2331E4	1.0906E5	5.8998E4	2.6204E5	2.1045E4	9.1911E4	9.1911E4	2.1536E4	9.3707E4	96.44	85.92	NaN	NaN	NaN
false	13369	PC(O-38:0)	PC(O-38:0)	PC	alkyl-acyl	(O-38:0)	(O-38:0)	803.6768	15.9331	C46 H94 N1 O7 P1	M+Na	1	1	0	100.00	C	6.7181E4	3.3329E5	2.1912E5	1.0817E6	4.8149E4	2.2772E5	6.7067E4	3.3882E5	99.8296	101.6586	6.7181E4	3.3329E5	2.1912E5	1.0817E6	4.8149E4	2.2772E5	2.2772E5	6.7067E4	3.3882E5	99.83	101.66	NaN	NaN	NaN
false	13371	PC(O-38:0)	PC(O-38:0)	PC	alkyl-acyl	(O-38:0)	(O-38:0)	803.6768	16.4973	C46 H94 N1 O7 P1	M+Na	1	1	0	100.00	C	1.4434E4	7.0432E4	4.1231E4	1.7185E5	1.1696E4	5.9983E4	1.3318E4	5.1805E4	92.2684	73.5536	1.4434E4	7.0432E4	4.1231E4	1.7185E5	1.1696E4	5.9983E4	5.9983E4	1.3318E4	5.1805E4	92.27	73.55	NaN	NaN	NaN
false	13372	PC(O-38:0)	PC(O-38:0)	PC	alkyl-acyl	(O-38:0)	(O-38:0)	803.6768	19.4340	C46 H94 N1 O7 P1	M+Na	1	1	0	100.00	C	4.0213E4	3.8453E5	1.1207E5	1.0755E6	3.6431E4	3.5257E5	2.8998E4	2.7515E5	72.1115	71.5547	4.0213E4	3.8453E5	1.1207E5	1.0755E6	3.6431E4	3.5257E5	3.5257E5	2.8998E4	2.7515E5	72.11	71.55	NaN	NaN	NaN
false	13373	PC(O-38:0)	PC(O-38:0)	PC	alkyl-acyl	(O-38:0)	(O-38:0)	803.6768	19.8710	C46 H94 N1 O7 P1	M+Na	1	1	0	100.00	C	1.7552E5	1.7914E6	4.5468E5	4.7679E6	1.5280E5	1.5473E6	1.1460E5	1.1576E6	65.2911	64.6175	1.7552E5	1.7914E6	4.5468E5	4.7679E6	1.5280E5	1.5473E6	1.5473E6	1.1460E5	1.1576E6	65.29	64.62	NaN	NaN	NaN
false	13375	CL(76:4)	CL(76:4)	CL	diacyl-diacyl	(76:4)	(76:4)	1513.0974	9.4334	C85 H158 O17 P2	M+Na	1	1	0	100.00	C	2.0742E4	6.8473E5	1.3912E5	6.1183E6	1.2364E4	1.6764E5	3.0263E4	1.4062E6	145.9039	205.3656	2.0742E4	6.8473E5	1.3912E5	6.1183E6	1.2364E4	1.6764E5	1.6764E5	3.0263E4	1.4062E6	145.90	205.37	NaN	NaN	NaN
false	13376	CL(76:4)	CL(76:4)	CL	diacyl-diacyl	(76:4)	(76:4)	1513.0974	9.8818	C85 H158 O17 P2	M+Na	1	1	0	100.00	C	2.0967E5	1.4307E6	3.8536E5	2.6451E6	2.3730E5	1.1967E6	1.2339E5	8.5197E5	58.8491	59.5471	2.0967E5	1.4307E6	3.8536E5	2.6451E6	2.3730E5	1.1967E6	1.1967E6	1.2339E5	8.5197E5	58.85	59.55	NaN	NaN	NaN
false	13378	CL(76:4)	CL(76:4)	CL	diacyl-diacyl	(76:4)	(76:4)	1513.0974	14.2312	C85 H158 O17 P2	M+Na	1	1	0	100.00	C	1.9226E4	1.5691E5	7.1228E4	5.2004E5	7.3781E3	6.5991E4	2.2712E4	1.5953E5	118.1299	101.6706	1.9226E4	1.5691E5	7.1228E4	5.2004E5	7.3781E3	6.5991E4	6.5991E4	2.2712E4	1.5953E5	118.13	101.67	NaN	NaN	NaN
false	1338	DG(O-36:4)	DG(O-36:4)	DG	alkyl-acyl	(O-36:4)	(O-36:4)	602.5274	22.0823	C39 H70 O4	M+H	1	2	0	100.00	C	7.5309E5	4.6090E6	2.8872E6	1.4447E7	5.7751E5	3.6980E6	7.2879E5	4.0546E6	96.7740	87.9728	7.5309E5	4.6090E6	2.8872E6	1.4447E7	5.7751E5	3.6980E6	3.6980E6	7.2879E5	4.0546E6	96.77	87.97	NaN	NaN	NaN
false	13380	PC(O-40:3)	PC(O-40:3)	PC	alkyl-acyl	(O-40:3)	(O-40:3)	825.6611	11.6571	C48 H92 N1 O7 P1	M+Na	1	1	0	100.00	C	3.6385E4	3.2952E5	8.2475E4	7.2902E5	2.9019E4	2.6199E5	2.3444E4	2.1347E5	64.4319	64.7828	3.6385E4	3.2952E5	8.2475E4	7.2902E5	2.9019E4	2.6199E5	2.6199E5	2.3444E4	2.1347E5	64.43	64.78	NaN	NaN	NaN
false	13381	PC(O-40:3)	PC(O-40:3)	PC	alkyl-acyl	(O-40:3)	(O-40:3)	825.6611	13.0163	C48 H92 N1 O7 P1	M+Na	1	1	0	100.00	C	2.3456E4	1.4759E5	8.4649E4	5.1124E5	9.9827E3	7.5831E4	2.5851E4	1.4996E5	110.2067	101.6048	2.3456E4	1.4759E5	8.4649E4	5.1124E5	9.9827E3	7.5831E4	7.5831E4	2.5851E4	1.4996E5	110.21	101.60	NaN	NaN	NaN
false	13382	PC(O-40:3)	PC(O-40:3)	PC	alkyl-acyl	(O-40:3)	(O-40:3)	825.6611	13.0706	C48 H92 N1 O7 P1	M+Na	1	1	0	100.00	C	2.3465E4	1.4759E5	8.4649E4	5.1124E5	9.9827E3	7.5831E4	2.5843E4	1.4996E5	110.1361	101.6048	2.3465E4	1.4759E5	8.4649E4	5.1124E5	9.9827E3	7.5831E4	7.5831E4	2.5843E4	1.4996E5	110.14	101.60	NaN	NaN	NaN
false	13383	PC(O-40:3)	PC(O-40:3)	PC	alkyl-acyl	(O-40:3)	(O-40:3)	825.6611	15.5215	C48 H92 N1 O7 P1	M+H	1	1	0	100.00	C	2.3008E4	1.0831E5	6.2472E4	2.6468E5	2.1117E4	9.1324E4	2.2659E4	9.3677E4	98.4822	86.4924	2.3008E4	1.0831E5	6.2472E4	2.6468E5	2.1117E4	9.1324E4	9.1324E4	2.2659E4	9.3677E4	98.48	86.49	NaN	NaN	NaN
false	13384	PC(O-40:3)	PC(O-40:3)	PC	alkyl-acyl	(O-40:3)	(O-40:3)	825.6611	15.9143	C48 H92 N1 O7 P1	M+H	2	1	0	100.00	C	6.7798E4	3.3556E5	2.3023E5	1.0891E6	4.7287E4	2.2413E5	6.8634E4	3.4546E5	101.2337	102.9501	6.7798E4	3.3556E5	2.3023E5	1.0891E6	4.7287E4	2.2413E5	2.2413E5	6.8634E4	3.4546E5	101.23	102.95	NaN	NaN	NaN
false	13385	PC(O-40:3)	PC(O-40:3)	PC	alkyl-acyl	(O-40:3)	(O-40:3)	825.6611	16.4906	C48 H92 N1 O7 P1	M+H	1	1	0	100.00	C	1.4384E4	6.9975E4	3.9802E4	1.6577E5	1.1858E4	5.8707E4	1.3206E4	5.1394E4	91.8101	73.4461	1.4384E4	6.9975E4	3.9802E4	1.6577E5	1.1858E4	5.8707E4	5.8707E4	1.3206E4	5.1394E4	91.81	73.45	NaN	NaN	NaN
false	13386	PC(O-40:3)	PC(O-40:3)	PC	alkyl-acyl	(O-40:3)	(O-40:3)	825.6611	19.4349	C48 H92 N1 O7 P1	M+H	1	1	0	100.00	C	3.8349E4	4.3967E5	1.0758E5	1.2203E6	3.4995E4	4.0298E5	2.7703E4	3.1436E5	72.2385	71.4993	3.8349E4	4.3967E5	1.0758E5	1.2203E6	3.4995E4	4.0298E5	4.0298E5	2.7703E4	3.1436E5	72.24	71.50	NaN	NaN	NaN
false	13387	PC(O-40:3)	PC(O-40:3)	PC	alkyl-acyl	(O-40:3)	(O-40:3)	825.6611	19.8694	C48 H92 N1 O7 P1	M+H	1	1	0	100.00	C	1.7838E5	1.6170E6	4.6317E5	4.1955E6	1.5638E5	1.4679E6	1.1628E5	1.0365E6	65.1880	64.1012	1.7838E5	1.6170E6	4.6317E5	4.1955E6	1.5638E5	1.4679E6	1.4679E6	1.1628E5	1.0365E6	65.19	64.10	NaN	NaN	NaN
false	13388	CL(75:5)	CL(75:5)	CL	diacyl-diacyl	(75:5)	(75:5)	1497.0661	10.6236	C84 H154 O17 P2	M+Na	1	1	0	100.00	C	5.8887E4	5.4180E5	1.7725E5	1.7392E6	4.8106E4	4.3738E5	4.6118E4	4.2594E5	78.3159	78.6154	5.8887E4	5.4180E5	1.7725E5	1.7392E6	4.8106E4	4.3738E5	4.3738E5	4.6118E4	4.2594E5	78.32	78.62	NaN	NaN	NaN
false	13389	CL(76:6)	CL(76:6)	CL	diacyl-diacyl	(76:6)	(76:6)	1509.0661	8.9223	C85 H154 O17 P2	M+H	1	1	0	100.00	C	1.1225E5	1.5678E6	5.1958E5	6.1850E6	6.6307E4	1.2502E6	1.5304E5	1.7605E6	136.3370	112.2950	1.1225E5	1.5678E6	5.1958E5	6.1850E6	6.6307E4	1.2502E6	1.2502E6	1.5304E5	1.7605E6	136.34	112.30	NaN	NaN	NaN
false	1339	DG(O-36:4)	DG(O-36:4)	DG	alkyl-acyl	(O-36:4)	(O-36:4)	602.5274	22.2581	C39 H70 O4	M+Na	1	2	0	100.00	C	1.9756E4	1.2861E5	6.8477E4	5.2420E5	1.5720E4	1.0239E5	2.1344E4	1.3805E5	108.0380	107.3444	1.9756E4	1.2861E5	6.8477E4	5.2420E5	1.5720E4	1.0239E5	1.0239E5	2.1344E4	1.3805E5	108.04	107.34	NaN	NaN	NaN
false	13390	CL(76:6)	CL(76:6)	CL	diacyl-diacyl	(76:6)	(76:6)	1509.0661	9.0135	C85 H154 O17 P2	M+H	1	1	0	100.00	C	1.0224E5	1.1525E6	5.0943E5	4.1302E6	6.8488E4	8.1520E5	1.2956E5	1.0161E6	126.7235	88.1590	1.0224E5	1.1525E6	5.0943E5	4.1302E6	6.8488E4	8.1520E5	8.1520E5	1.2956E5	1.0161E6	126.72	88.16	NaN	NaN	NaN
false	13391	CL(76:6)	CL(76:6)	CL	diacyl-diacyl	(76:6)	(76:6)	1509.0661	10.1914	C85 H154 O17 P2	M+H	1	1	0	100.00	C	2.9050E4	5.5785E5	7.4689E4	1.5629E6	2.9301E4	4.6521E5	1.7057E4	4.1781E5	58.7165	74.8961	2.9050E4	5.5785E5	7.4689E4	1.5629E6	2.9301E4	4.6521E5	4.6521E5	1.7057E4	4.1781E5	58.72	74.90	NaN	NaN	NaN
false	13392	CL(76:6)	CL(76:6)	CL	diacyl-diacyl	(76:6)	(76:6)	1509.0661	10.6663	C85 H154 O17 P2	M+H	1	1	0	100.00	C	2.0344E5	2.3403E6	5.2127E5	5.7193E6	2.0185E5	2.5338E6	1.6515E5	1.8232E6	81.1800	77.9038	2.0344E5	2.3403E6	5.2127E5	5.7193E6	2.0185E5	2.5338E6	2.5338E6	1.6515E5	1.8232E6	81.18	77.90	NaN	NaN	NaN
false	13393	CL(76:6)	CL(76:6)	CL	diacyl-diacyl	(76:6)	(76:6)	1509.0661	10.9898	C85 H154 O17 P2	M+H	1	1	0	100.00	C	2.2390E4	4.0282E5	5.6731E4	1.4356E6	1.8204E4	2.7510E5	1.8515E4	3.6919E5	82.6908	91.6505	2.2390E4	4.0282E5	5.6731E4	1.4356E6	1.8204E4	2.7510E5	2.7510E5	1.8515E4	3.6919E5	82.69	91.65	NaN	NaN	NaN
false	13394	CL(76:6)	CL(76:6)	CL	diacyl-diacyl	(76:6)	(76:6)	1509.0661	11.0618	C85 H154 O17 P2	M+H	1	1	0	100.00	C	2.2438E4	2.7316E5	5.6731E4	1.4356E6	1.6706E4	2.2836E5	1.8792E4	2.7614E5	83.7518	101.0890	2.2438E4	2.7316E5	5.6731E4	1.4356E6	1.6706E4	2.2836E5	2.2836E5	1.8792E4	2.7614E5	83.75	101.09	NaN	NaN	NaN
false	13395	CL(76:6)	CL(76:6)	CL	diacyl-diacyl	(76:6)	(76:6)	1509.0661	12.4799	C85 H154 O17 P2	M+H	2	1	0	100.00	C	2.9358E5	2.2245E6	6.7415E5	4.0427E6	2.6449E5	2.1442E6	1.7687E5	1.0034E6	60.2456	45.1072	2.9358E5	2.2245E6	6.7415E5	4.0427E6	2.6449E5	2.1442E6	2.1442E6	1.7687E5	1.0034E6	60.25	45.11	NaN	NaN	NaN
false	13396	PC(38:6)	PC(38:6)	PC	diacyl	(38:6)	(38:6)	805.5622	8.9451	C46 H80 N1 O8 P1	M+H	2	4	24	100.00	C	1.5060E6	1.4961E7	5.1328E6	3.8969E7	1.4810E6	1.6266E7	1.2016E6	1.0257E7	79.7901	68.5539	1.5060E6	1.4961E7	5.1328E6	3.8969E7	1.4810E6	1.6266E7	1.6266E7	1.2016E6	1.0257E7	79.79	68.55	NaN	NaN	NaN
false	13397	PC(38:6)	PC(38:6)	PC	diacyl	(38:6)	(38:6)	805.5622	9.0339	C46 H80 N1 O8 P1	M+Na	1	4	24	100.00	C	4.7645E4	9.0130E5	1.7127E5	2.4945E6	2.8529E4	4.2728E5	5.0182E4	7.9609E5	105.3248	88.3271	4.7645E4	9.0130E5	1.7127E5	2.4945E6	2.8529E4	4.2728E5	4.2728E5	5.0182E4	7.9609E5	105.32	88.33	NaN	NaN	NaN
false	13398	PC(20:4_18:2)	PC(38:6)	PC	diacyl	(20:4_18:2)	(38:6)	805.5622	9.1257	C46 H80 N1 O8 P1	M+Na	1	4	24	100.00	C	4.5959E4	2.3384E5	1.6659E5	8.2372E5	3.9783E4	2.0074E5	4.8287E4	2.4215E5	105.0658	103.5531	4.5959E4	2.3384E5	1.6659E5	8.2372E5	3.9783E4	2.0074E5	2.0074E5	4.8287E4	2.4215E5	105.07	103.55	NaN	NaN	NaN
false	13399	PC(38:6)	PC(38:6)	PC	diacyl	(38:6)	(38:6)	805.5622	9.1518	C46 H80 N1 O8 P1	M+Na	1	4	24	100.00	C	4.5959E4	2.3384E5	1.6659E5	8.2372E5	3.9783E4	2.0074E5	4.8287E4	2.4215E5	105.0658	103.5531	4.5959E4	2.3384E5	1.6659E5	8.2372E5	3.9783E4	2.0074E5	2.0074E5	4.8287E4	2.4215E5	105.07	103.55	NaN	NaN	NaN
false	1340	DG(O-36:4)	DG(O-36:4)	DG	alkyl-acyl	(O-36:4)	(O-36:4)	602.5274	22.3168	C39 H70 O4	M+H	2	2	0	100.00	C	1.3057E5	1.3781E6	4.1726E5	4.4026E6	1.0013E5	1.0678E6	1.3490E5	1.3428E6	103.3181	97.4362	1.3057E5	1.3781E6	4.1726E5	4.4026E6	1.0013E5	1.0678E6	1.0678E6	1.3490E5	1.3428E6	103.32	97.44	NaN	NaN	NaN
false	13403	PC(38:6)	PC(38:6)	PC	diacyl	(38:6)	(38:6)	805.5622	9.4942	C46 H80 N1 O8 P1	M+Na	1	4	24	100.00	C	2.0980E4	2.5951E5	1.0871E5	1.1024E6	1.8538E4	2.4007E5	2.1777E4	2.4201E5	103.7997	93.2559	2.0980E4	2.5951E5	1.0871E5	1.1024E6	1.8538E4	2.4007E5	2.4007E5	2.1777E4	2.4201E5	103.80	93.26	NaN	NaN	NaN
false	13406	PC(16:0_22:6)	PC(38:6)	PC	diacyl	(16:0_22:6)	(38:6)	805.5622	9.8005	C46 H80 N1 O8 P1	M+H	2	4	24	100.00	A	1.0200E7	8.6435E7	3.1952E7	2.8524E8	1.1925E7	1.0556E8	1.0730E7	8.9353E7	105.1892	103.3752	1.0200E7	8.6435E7	3.1952E7	2.8524E8	1.1925E7	1.0556E8	1.0556E8	1.0730E7	8.9353E7	105.19	103.38	NaN	NaN	NaN
